features,loss
11110010111,0.44157781930071144
11100010111,0.4434711669690468
11111010111,0.44399596811889896
11110000111,0.4444774406184136
11110010101,0.4454112049201824
11101010111,0.44603998043537924
11110110111,0.4460489271536903
11111000111,0.44676318796219155
11100000111,0.44685584169941667
11111010101,0.4468995308299546
11100010101,0.4469447871614411
11111110111,0.44758703527732707
11110010110,0.4476705467252785
11100110111,0.4478290613447613
11101010101,0.4486630601469801
11101000111,0.44928555769618034
11111010110,0.44953996393374923
11101110111,0.44955094890013736
11110110101,0.4497009829335011
11111110101,0.4500086845284509
11010010111,0.4503556427318718
11100010110,0.4503770941556141
11110000101,0.45059281038990223
11010000111,0.45071743608094234
11110100111,0.45088857180813807
11111000101,0.4511567377606974
11100110101,0.4512325931663402
11000010111,0.45139969454146117
11101110101,0.45178698561179204
11000000111,0.45201941977205656
11011010111,0.45203745221137914
11111100111,0.45209818286094133
11101010110,0.45240835058827833
11011000111,0.45243415945423854
11100000101,0.45263126699586753
11110110110,0.45265813550077777
11001010111,0.45315908642101577
11100100111,0.453210353950579
11110010100,0.4533697018073815
11101000101,0.45339773550573526
11111110110,0.45347772088418603
11010010101,0.45349374052107316
11001000111,0.45377952060639953
11111010100,0.4539998243818852
11000010101,0.4542496327142545
11011010101,0.4545664432175756
11101100111,0.454599438353465
11110011111,0.454676142866315
11010110111,0.4550385104104929
11100110110,0.45514605911308104
11001010101,0.45540517897561983
11100010100,0.45548588856633454
11011110111,0.4557228925140842
11111100101,0.45598312764663507
11000110111,0.4560563130274448
11101110110,0.45611055077216917
11010000101,0.45611654503032584
11101010100,0.4563712959870128
11011000101,0.4564424154237529
11100011111,0.4564433563166162
11001110111,0.4568142295285301
11110100101,0.4568199101242472
11111011111,0.4568562421838077
11110000110,0.4568976288820891
11010010110,0.4569237414344932
11000000101,0.45717248112638365
11111110100,0.4571784720136479
11110011101,0.4574120013417037
11001000101,0.4575313596468408
11010100111,0.4578016637208869
11011110101,0.4578482827876107
11110001111,0.4579568591615834
11110110100,0.45803178253501514
11110011110,0.45806428609853056
11010110101,0.4581467744898874
11011010110,0.45824158646006635
11101100101,0.45829913343816847
11111000110,0.4583132747926054
11011100111,0.45833219254197294
11000010110,0.45857167260183257
11001110101,0.45874740307706285
