fitness_length,fitness_ml_metric
2,0.4832151
6,0.44685584
1,0.59170973
6,0.44685584
7,0.44447744
5,0.45201942
1,0.59170973
2,0.4832151
6,0.44685584
7,0.44447744
6,0.44685584
6,0.44685584
2,0.4832151
6,0.44685584
6,0.44685584
6,0.44685584
3,0.47220555
2,0.4832151
7,0.44447744
7,0.44447744
4,0.4630428
6,0.44685584
6,0.44685584
6,0.44685584
7,0.44447744
4,0.4630428
6,0.44685584
6,0.44685584
6,0.44685584
6,0.44685584
6,0.44685584
8,0.44157782
7,0.44447744
2,0.4832151
6,0.44685584
