features,loss
10111010,0.7059028
10111011,0.6759722
10111100,0.66368055
10111101,0.6948611
10111110,0.6526389
10111111,0.71493053
11000000,0.61125
11000001,0.66798604
11000010,0.6479861
11000011,0.65027773
11000100,0.6202083
11000101,0.64805555
11000110,0.6636112
11000111,0.6436806
11001000,0.63798606
11001001,0.6613889
11001010,0.6547222
11001011,0.68368053
11001100,0.6613889
11001101,0.6792362
11001110,0.6670139
11001111,0.70708334
11010000,0.62020826
11010001,0.6780556
11010010,0.6491667
11010011,0.67145836
11010100,0.6547222
11010101,0.67368054
11010110,0.6825695
11010111,0.6948612
11011000,0.6358334
11011001,0.6603472
11011010,0.6592361
11011011,0.6793055
11011100,0.68368053
11011101,0.69375
11011110,0.69819444
11011111,0.71493053
11100000,0.64243054
11100001,0.65027773
11100010,0.64250004
11100011,0.6625695
11100100,0.67472225
11100101,0.6936806
11100110,0.68368053
11100111,0.68930554
11101000,0.6691667
11101001,0.6870139
11101010,0.6592361
11101011,0.69708335
11101100,0.6647917
11101101,0.6926389
11101110,0.67375004
11101111,0.6960417
11110000,0.63472223
11110001,0.68701386
11110010,0.68145835
11110011,0.6848612
11110100,0.6592361
11110101,0.6904167
11110110,0.70263886
11110111,0.6915972
11111000,0.6714583
11111001,0.6748611
11111010,0.70263886
11111011,0.7171528
11111100,0.68930554
11111101,0.7227082
11111110,0.70270836
11111111,0.725
100000000,0.61118066
100000001,0.6390277
100000010,0.5879167
100000011,0.6513195
100000100,0.6323611
100000101,0.6557639
100000110,0.65243053
100000111,0.66361105
100001000,0.6256944
100001001,0.63243055
100001010,0.64131945
100001011,0.6547222
100001100,0.65243053
100001101,0.6458334
100001110,0.6580556
100001111,0.66368055
100010000,0.62569445
100010001,0.60243046
100010010,0.6313194
100010011,0.6458334
100010100,0.63687503
100010101,0.6425
100010110,0.6447222
100010111,0.6647917
100011000,0.6313194
100011001,0.66583335
100011010,0.6480556
100011011,0.6603473
100011100,0.66138893
100011101,0.65479165
100011110,0.6614584
100011111,0.67930555
100100000,0.63458323
100100001,0.6390972
100100010,0.646875
100100011,0.63805556
100100100,0.6513194
100100101,0.70361114
100100110,0.6691667
100100111,0.66368055
100101000,0.6457639
100101001,0.6813889
100101010,0.6625
100101011,0.6703472
100101100,0.6625
100101101,0.6436806
100101110,0.68590283
100101111,0.68375003
100110000,0.63243055
100110001,0.6613889
100110010,0.65250003
100110011,0.6670139
100110100,0.64027786
100110101,0.68145823
100110110,0.68145835
100110111,0.6859722
100111000,0.651389
100111001,0.6603472
100111010,0.6659028
100111011,0.68263894
100111100,0.6959028
100111101,0.6993056
100111110,0.67930555
100111111,0.719375
101000000,0.6123612
101000001,0.63465273
101000010,0.6435417
101000011,0.6580556
101000100,0.6524306
101000101,0.6591667
101000110,0.64361113
101000111,0.66812503
101001000,0.6157639
101001001,0.6513888
101001010,0.6513889
101001011,0.67145836
101001100,0.6647222
101001101,0.66590273
101001110,0.6725694
101001111,0.67819446
101010000,0.65131944
101010001,0.6536112
101010010,0.6725
101010011,0.6692361
101010100,0.6447222
101010101,0.66812503
101010110,0.6847917
101010111,0.68708336
101011000,0.6691667
101011001,0.6714583
101011010,0.6914583
101011011,0.67152786
101011100,0.6625695
101011101,0.66597223
101011110,0.66375
101011111,0.6960417
101100000,0.6202084
101100001,0.6491667
101100010,0.6591667
101100011,0.66812503
101100100,0.6613889
101100101,0.67812496
101100110,0.6614584
101100111,0.69375
101101000,0.6602778
101101001,0.63479173
101101010,0.667014
101101011,0.6993056
101101100,0.66923606
101101101,0.6559722
101101110,0.7015277
101101111,0.69381946
101110000,0.64916664
101110001,0.6847917
101110010,0.6747917
101110011,0.6815278
101110100,0.67812496
101110101,0.6981945
101110110,0.70152783
101110111,0.66604173
101111000,0.6770139
101111001,0.6904167
101111010,0.6881944
101111011,0.68493056
101111100,0.6848611
101111101,0.72048616
101111110,0.6704861
101111111,0.6961111
110000000,0.6045834
110000001,0.6535417
110000010,0.63798606
110000011,0.6625
110000100,0.63465285
110000101,0.6569444
110000110,0.6613889
110000111,0.66479164
110001000,0.61687505
110001001,0.6369444
110001010,0.6647222
110001011,0.6670139
110001100,0.6547223
110001101,0.6703472
110001110,0.68145835
110001111,0.69708335
110010000,0.6446527
110010001,0.66583335
110010010,0.6625
110010011,0.688125
110010100,0.6391667
110010101,0.67368054
110010110,0.68256944
110010111,0.6726389
110011000,0.67138886
110011001,0.66479164
110011010,0.68145835
110011011,0.68486106
110011100,0.6747917
110011101,0.7104167
110011110,0.6981944
110011111,0.6938195
110100000,0.6235417
110100001,0.66805553
110100010,0.6625
110100011,0.66812503
110100100,0.63250005
110100101,0.6803472
110100110,0.6492362
110100111,0.67819446
110101000,0.6502778
110101001,0.6892361
110101010,0.65923613
110101011,0.68819445
110101100,0.6770139
110101101,0.6859723
110101110,0.7093056
110101111,0.6927084
110110000,0.65027785
110110001,0.6736806
110110010,0.66256946
110110011,0.68708336
110110100,0.67256945
110110101,0.69930553
110110110,0.69708335
110110111,0.7038195
110111000,0.6670139
110111001,0.6981945
110111010,0.6870833
110111011,0.72048616
110111100,0.7070833
110111101,0.71270823
110111110,0.71826386
110111111,0.7116667
111000000,0.6146528
111000001,0.66361105
111000010,0.6391667
111000011,0.678125
111000100,0.64361113
111000101,0.6847917
111000110,0.68256944
111000111,0.7015278
111001000,0.6636111
111001001,0.63145834
111001010,0.67145836
111001011,0.6581945
111001100,0.6525694
111001101,0.70375
111001110,0.6859723
111001111,0.68715286
111010000,0.6669445
111010001,0.66590273
111010010,0.6847917
111010011,0.7026389
111010100,0.6614584
111010101,0.6904167
111010110,0.6948611
111010111,0.71270835
111011000,0.6570139
111011001,0.6881944
111011010,0.66263896
111011011,0.70381933
111011100,0.6726389
111011101,0.7260417
111011110,0.7171528
111011111,0.73055553
111100000,0.65361106
111100001,0.6870139
111100010,0.68701386
111100011,0.67152786
111100100,0.66590285
111100101,0.67041665
111100110,0.6904167
111100111,0.7071527
111101000,0.6647917
111101001,0.68708336
111101010,0.6859722
111101011,0.68493056
111101100,0.6859722
111101101,0.6982639
111101110,0.7071528
111101111,0.7127778
111110000,0.6647917
111110001,0.6715278
111110010,0.69708335
111110011,0.6904861
111110100,0.71708333
111110101,0.69937503
111110110,0.71159714
111110111,0.7505555
111111000,0.6915277
111111001,0.69715273
111111010,0.70270836
111111011,0.725
111111100,0.7260417
111111101,0.7161112
111111110,0.7427778
111111111,0.7361806
1000000000,0.5922917
1000000001,0.6301389
1000000010,0.6179167
1000000011,0.64243066
1000000100,0.65013885
1000000101,0.635764
1000000110,0.64243054
1000000111,0.66583335
1000001000,0.61680555
1000001001,0.64354163
1000001010,0.63576394
1000001011,0.65250003
1000001100,0.6335417
1000001101,0.66361105
1000001110,0.65250003
1000001111,0.6881251
1000010000,0.6001389
1000010001,0.6390972
1000010010,0.65243053
1000010011,0.66583335
1000010100,0.6479861
1000010101,0.6513889
1000010110,0.6625
1000010111,0.67145836
1000011000,0.666875
1000011001,0.66472226
1000011010,0.65583336
1000011011,0.66479164
1000011100,0.66583335
1000011101,0.6703472
1000011110,0.6847917
1000011111,0.69819444
1000100000,0.63125
1000100001,0.62465286
1000100010,0.62020826
1000100011,0.67138886
1000100100,0.6290972
1000100101,0.6780555
1000100110,0.68472224
1000100111,0.6559028
1000101000,0.65576386
1000101001,0.6613889
1000101010,0.65583336
1000101011,0.6470139
1000101100,0.6702777
1000101101,0.6770139
1000101110,0.6770139
1000101111,0.7315278
1000110000,0.6335417
1000110001,0.6447222
1000110010,0.6647222
1000110011,0.6792362
1000110100,0.6413889
1000110101,0.65479165
1000110110,0.6547917
1000110111,0.7004167
1000111000,0.6491667
1000111001,0.66923606
1000111010,0.6670139
1000111011,0.7015278
1000111100,0.6870139
1000111101,0.67930555
1000111110,0.71708333
1000111111,0.7104862
1001000000,0.6490278
1001000001,0.63687503
1001000010,0.6379861
1001000011,0.6491667
1001000100,0.66131943
1001000101,0.64805555
1001000110,0.6547222
1001000111,0.6792361
1001001000,0.6279861
1001001001,0.6658333
1001001010,0.6358334
1001001011,0.67923605
1001001100,0.6636111
1001001101,0.6514583
1001001110,0.67368054
1001001111,0.71486104
1001010000,0.64131945
1001010001,0.65361106
1001010010,0.64250004
1001010011,0.6836806
1001010100,0.6513889
1001010101,0.65590286
1001010110,0.678125
1001010111,0.68708336
1001011000,0.65138894
1001011001,0.6903472
1001011010,0.63812494
1001011011,0.6726389
1001011100,0.6859028
1001011101,0.6915277
1001011110,0.72041667
1001011111,0.7082639
1001100000,0.6413194
1001100001,0.6591667
1001100010,0.6747222
1001100011,0.6747917
1001100100,0.6447222
1001100101,0.6703472
1001100110,0.6703472
1001100111,0.6981945
1001101000,0.64027774
1001101001,0.6859027
1001101010,0.7036805
1001101011,0.67263895
1001101100,0.66368055
1001101101,0.66930556
1001101110,0.6870833
1001101111,0.69493055
1001110000,0.6613889
1001110001,0.6847917
1001110010,0.66034716
1001110011,0.70263886
1001110100,0.70034724
1001110101,0.67819446
1001110110,0.67930555
1001110111,0.7160417
1001111000,0.6703472
1001111001,0.70375
1001111010,0.7159722
1001111011,0.6871528
1001111100,0.65486115
1001111101,0.69937503
1001111110,0.7049306
1001111111,0.7227778
1010000000,0.63236105
1010000001,0.6535417
1010000010,0.6357639
1010000011,0.6591667
1010000100,0.62243056
1010000101,0.65694445
1010000110,0.67583334
1010000111,0.6847917
1010001000,0.6513194
1010001001,0.6458334
1010001010,0.6647222
1010001011,0.68368053
1010001100,0.64805555
1010001101,0.6603473
1010001110,0.6692362
1010001111,0.6926389
1010010000,0.62798613
1010010001,0.6436112
1010010010,0.70027775
1010010011,0.6747917
1010010100,0.68027776
1010010101,0.68368053
1010010110,0.67145836
1010010111,0.6715278
1010011000,0.64250004
1010011001,0.6770139
1010011010,0.68145835
1010011011,0.6870833
1010011100,0.6936805
1010011101,0.6670834
1010011110,0.6770834
1010011111,0.6715971
1010100000,0.6213194
1010100001,0.64805555
1010100010,0.6447223
1010100011,0.6825695
1010100100,0.65583336
1010100101,0.67812496
1010100110,0.6847917
1010100111,0.70263886
1010101000,0.65027773
1010101001,0.6425695
1010101010,0.678125
1010101011,0.67930555
1010101100,0.6436806
1010101101,0.6604167
1010101110,0.67819446
1010101111,0.7071528
1010110000,0.66027784
1010110001,0.6847916
1010110010,0.65590274
1010110011,0.68486106
1010110100,0.66590273
1010110101,0.6959722
1010110110,0.7026389
1010110111,0.68937504
1010111000,0.67368054
1010111001,0.6915277
1010111010,0.6759722
1010111011,0.69937503
1010111100,0.65375006
1010111101,0.69715285
1010111110,0.7015972
1010111111,0.73055553
1011000000,0.6624306
1011000001,0.6469445
1011000010,0.6747222
1011000011,0.66812503
1011000100,0.67694443
1011000101,0.65368056
1011000110,0.6614583
1011000111,0.70597225
1011001000,0.6702778
1011001001,0.6770139
1011001010,0.7003473
1011001011,0.6904167
1011001100,0.6670139
1011001101,0.67152774
1011001110,0.68930566
1011001111,0.70493054
1011010000,0.65583336
1011010001,0.6847917
1011010010,0.6659028
1011010011,0.68375003
1011010100,0.68256944
1011010101,0.6604167
1011010110,0.7015278
1011010111,0.72270834
1011011000,0.6770139
1011011001,0.70597225
1011011010,0.6659722
1011011011,0.698264
1011011100,0.69708335
1011011101,0.69937503
1011011110,0.7015973
1011011111,0.7227778
1011100000,0.6447222
1011100001,0.67701393
1011100010,0.65812504
1011100011,0.6770834
1011100100,0.67256945
1011100101,0.7059722
1011100110,0.7104167
1011100111,0.6860417
1011101000,0.6703472
1011101001,0.68819445
1011101010,0.67486113
1011101011,0.6838195
1011101100,0.6815278
1011101101,0.7082639
1011101110,0.7227083
1011101111,0.725
1011110000,0.6692361
1011110001,0.7004167
1011110010,0.69486105
1011110011,0.7115972
1011110100,0.67152774
1011110101,0.7015972
1011110110,0.69604164
1011110111,0.70944446
1011111000,0.68263894
1011111001,0.6827084
1011111010,0.68381953
1011111011,0.70277774
1011111100,0.7115973
1011111101,0.70055556
1011111110,0.71500003
1011111111,0.74062496
1100000000,0.61569446
1100000001,0.6257639
1100000010,0.65243053
1100000011,0.6725
1100000100,0.6446527
1100000101,0.65583336
1100000110,0.63805556
1100000111,0.6625695
1100001000,0.6357639
1100001001,0.6569444
1100001010,0.6725001
1100001011,0.6559028
1100001100,0.64138895
1100001101,0.6692362
1100001110,0.67923605
1100001111,0.6770834
1100010000,0.6290972
1100010001,0.6391667
1100010010,0.6469445
1100010011,0.6459028
1100010100,0.6269444
1100010101,0.68145835
1100010110,0.6803472
1100010111,0.6815278
1100011000,0.68583333
1100011001,0.6703472
1100011010,0.6703472
1100011011,0.6670834
1100011100,0.67256945
1100011101,0.68152773
1100011110,0.7004166
1100011111,0.73270833
1100100000,0.6568751
1100100001,0.6491667
1100100010,0.6480556
1100100011,0.6570139
1100100100,0.66694444
1100100101,0.67368054
1100100110,0.67590284
1100100111,0.71263885
1100101000,0.6691667
1100101001,0.6959028
1100101010,0.6847917
1100101011,0.6904167
1100101100,0.65590286
1100101101,0.7081945
1100101110,0.7004167
1100101111,0.7015972
1100110000,0.65138894
1100110001,0.6703472
1100110010,0.6614584
1100110011,0.68708324
1100110100,0.6514584
1100110101,0.6959722
1100110110,0.6848611
1100110111,0.7260417
1100111000,0.68590283
1100111001,0.67375004
1100111010,0.6804167
1100111011,0.70493054
1100111100,0.68375003
1100111101,0.7282639
1100111110,0.72715276
1100111111,0.73944443
1101000000,0.6202084
1101000001,0.66361105
1101000010,0.6725
1101000011,0.6692361
1101000100,0.6636112
1101000101,0.6492361
1101000110,0.6747917
1101000111,0.7015278
1101001000,0.6669444
1101001001,0.66368055
1101001010,0.6803472
1101001011,0.6837499
1101001100,0.68145835
1101001101,0.68041664
1101001110,0.7248611
1101001111,0.69826394
1101010000,0.6491666
1101010001,0.6703472
1101010010,0.6625694
1101010011,0.71375
1101010100,0.6759028
1101010101,0.6826389
1101010110,0.69597226
1101010111,0.69493055
1101011000,0.688125
1101011001,0.70708334
1101011010,0.6981944
1101011011,0.7115972
1101011100,0.6826389
1101011101,0.71048605
1101011110,0.7027083
1101011111,0.7072222
1101100000,0.6636111
1101100001,0.65145826
1101100010,0.66923606
1101100011,0.70375
1101100100,0.6647917
1101100101,0.6681944
1101100110,0.68152785
1101100111,0.7271527
1101101000,0.66590273
1101101001,0.6781945
1101101010,0.6770834
1101101011,0.68270826
1101101100,0.6793056
1101101101,0.7160417
1101101110,0.71048605
1101101111,0.72722214
1101110000,0.6647917
1101110001,0.67375004
1101110010,0.6848611
1101110011,0.7427083
1101110100,0.69819444
1101110101,0.7004862
1101110110,0.69493055
1101110111,0.7272222
1101111000,0.68375003
1101111001,0.6782639
1101111010,0.69937503
1101111011,0.725
1101111100,0.6927083
1101111101,0.6994444
1101111110,0.7294445
1101111111,0.7417361
1110000000,0.64909726
1110000001,0.66249996
1110000010,0.67583334
1110000011,0.66590285
1110000100,0.63361114
1110000101,0.6803473
1110000110,0.6803472
1110000111,0.6959722
1110001000,0.67138886
1110001001,0.67145836
1110001010,0.6614584
1110001011,0.6593056
1110001100,0.6847916
1110001101,0.7026389
1110001110,0.69152784
1110001111,0.6938194
1110010000,0.6591667
1110010001,0.68368053
1110010010,0.68256944
1110010011,0.66152775
1110010100,0.69701385
1110010101,0.69152784
1110010110,0.67152774
1110010111,0.7349306
1110011000,0.67368054
1110011001,0.6859722
1110011010,0.68819445
1110011011,0.7060417
1110011100,0.67930555
1110011101,0.70493054
1110011110,0.6982639
1110011111,0.7383333
1110100000,0.6713889
1110100001,0.678125
1110100010,0.7203472
1110100011,0.6859723
1110100100,0.678125
1110100101,0.69152784
1110100110,0.6926389
1110100111,0.69493055
1110101000,0.68701386
1110101001,0.6804167
1110101010,0.68930554
1110101011,0.71270835
1110101100,0.67152774
1110101101,0.6882639
1110101110,0.68048614
1110101111,0.74388885
1110110000,0.6703472
1110110001,0.7026389
1110110010,0.6781944
1110110011,0.7082639
1110110100,0.7104167
1110110101,0.71159726
1110110110,0.7004861
1110110111,0.72722226
1110111000,0.69819444
1110111001,0.70381945
1110111010,0.7315972
1110111011,0.72055554
1110111100,0.6971528
1110111101,0.7238889
1110111110,0.725
1110111111,0.7317361
1111000000,0.6369444
1111000001,0.6903473
1111000010,0.67368054
1111000011,0.69819444
1111000100,0.6581249
1111000101,0.69152784
1111000110,0.68930554
1111000111,0.7215973
1111001000,0.65034723
1111001001,0.71263885
1111001010,0.7059722
1111001011,0.6960417
1111001100,0.69374996
1111001101,0.6927084
1111001110,0.70270836
1111001111,0.7272222
1111010000,0.6625694
1111010001,0.69375
1111010010,0.70375
1111010011,0.6882639
1111010100,0.6959722
1111010101,0.7049306
1111010110,0.7160416
1111010111,0.7405556
1111011000,0.71263885
1111011001,0.7060417
1111011010,0.7138194
1111011011,0.7150001
1111011100,0.72048616
1111011101,0.7416667
1111011110,0.72833335
1111011111,0.72284716
1111100000,0.6614584
1111100001,0.6715278
1111100010,0.6881944
1111100011,0.70270836
1111100100,0.6770834
1111100101,0.6927084
1111100110,0.7315973
1111100111,0.7294445
1111101000,0.6981944
1111101001,0.6649305
1111101010,0.71159726
1111101011,0.73166656
1111101100,0.6927084
1111101101,0.6961111
1111101110,0.7294445
1111101111,0.74062496
1111110000,0.6704167
1111110001,0.69937503
1111110010,0.7115972
1111110011,0.7238889
1111110100,0.6904861
1111110101,0.725
1111110110,0.7238889
1111110111,0.7417362
1111111000,0.7027083
1111111001,0.7116667
1111111010,0.71055555
1111111011,0.7272917
1111111100,0.7094444
1111111101,0.7517361
1111111110,0.70840275
1111111111,0.74958324
10000000000,0.6267361
10000000001,0.63458335
10000000010,0.6156945
10000000011,0.6279861
10000000100,0.64013886
10000000101,0.6390972
10000000110,0.63687503
10000000111,0.67027783
10000001000,0.6134722
10000001001,0.6724305
10000001010,0.64798605
10000001011,0.6558333
10000001100,0.626875
10000001101,0.67138886
10000001110,0.65250003
10000001111,0.66812503
10000010000,0.6334722
10000010001,0.646875
10000010010,0.65020835
10000010011,0.6647222
10000010100,0.6457639
10000010101,0.6591667
10000010110,0.66583335
10000010111,0.66590273
10000011000,0.61909723
10000011001,0.6602778
10000011010,0.65694445
10000011011,0.67368054
10000011100,0.6225
10000011101,0.6692361
10000011110,0.68256944
10000011111,0.6704167
10000100000,0.6201389
10000100001,0.646875
10000100010,0.64576393
10000100011,0.62472224
10000100100,0.64243054
10000100101,0.6491667
10000100110,0.6547222
10000100111,0.67479163
10000101000,0.656875
10000101001,0.6647222
10000101010,0.6547222
10000101011,0.6825695
10000101100,0.65805554
10000101101,0.67368054
10000101110,0.6903472
10000101111,0.6926389
10000110000,0.6390973
10000110001,0.6458334
10000110010,0.6558333
10000110011,0.66812503
10000110100,0.6436111
10000110101,0.6647917
10000110110,0.6670139
10000110111,0.69930565
10000111000,0.6436111
10000111001,0.68034726
10000111010,0.6747917
10000111011,0.67819446
10000111100,0.6836806
10000111101,0.6770833
10000111110,0.6870833
10000111111,0.6915973
10001000000,0.6056945
10001000001,0.6535417
10001000010,0.65798604
10001000011,0.67361104
10001000100,0.6235417
10001000101,0.66694444
10001000110,0.6591667
10001000111,0.6703472
10001001000,0.646875
10001001001,0.6391667
10001001010,0.6691667
10001001011,0.6770139
10001001100,0.6447222
10001001101,0.69145834
10001001110,0.6947917
10001001111,0.6804167
10001010000,0.62687504
10001010001,0.6369445
10001010010,0.6413889
10001010011,0.6770139
10001010100,0.6702777
10001010101,0.6570139
10001010110,0.65590274
10001010111,0.6804166
10001011000,0.68361115
10001011001,0.66368055
10001011010,0.6625694
10001011011,0.6804167
10001011100,0.6492361
10001011101,0.7015277
10001011110,0.6704167
10001011111,0.68159723
10001100000,0.64243054
10001100001,0.65694445
10001100010,0.67583334
10001100011,0.65368056
10001100100,0.67138886
10001100101,0.68923604
10001100110,0.6470139
10001100111,0.6848611
10001101000,0.6780556
10001101001,0.6747917
10001101010,0.68701386
10001101011,0.6859722
10001101100,0.6547917
10001101101,0.68375003
10001101110,0.6704167
10001101111,0.71715283
10001110000,0.6469445
10001110001,0.6759028
10001110010,0.668125
10001110011,0.68375003
10001110100,0.67256945
10001110101,0.68708336
10001110110,0.68486106
10001110111,0.6960417
10001111000,0.65923613
10001111001,0.67930555
10001111010,0.69708335
10001111011,0.7338194
10001111100,0.6904167
10001111101,0.7104861
10001111110,0.6927083
10001111111,0.72944444
10010000000,0.61125004
10010000001,0.6357639
10010000010,0.646875
10010000011,0.6547222
10010000100,0.6368749
10010000101,0.6213889
10010000110,0.65250003
10010000111,0.65701383
10010001000,0.64798605
10010001001,0.6458334
10010001010,0.63583326
10010001011,0.66479164
10010001100,0.6647222
10010001101,0.678125
10010001110,0.66590273
10010001111,0.6881945
10010010000,0.61465275
10010010001,0.65694445
10010010010,0.6591667
10010010011,0.6925695
10010010100,0.6447222
10010010101,0.6570139
10010010110,0.6525694
10010010111,0.6826389
10010011000,0.64805555
10010011001,0.6647917
10010011010,0.6859027
10010011011,0.7104167
10010011100,0.678125
10010011101,0.7015277
10010011110,0.68152773
10010011111,0.709375
10010100000,0.6213195
10010100001,0.63361114
10010100010,0.66805553
10010100011,0.6681249
10010100100,0.63361114
10010100101,0.70034724
10010100110,0.68256944
10010100111,0.71375
10010101000,0.6691666
10010101001,0.6736806
10010101010,0.68701386
10010101011,0.6959722
10010101100,0.67812496
10010101101,0.67930555
10010101110,0.6948611
10010101111,0.6938194
10010110000,0.64805555
10010110001,0.6547917
10010110010,0.6703472
10010110011,0.7093056
10010110100,0.7070139
10010110101,0.68708324
10010110110,0.712639
10010110111,0.6927084
10010111000,0.69145834
10010111001,0.6981944
10010111010,0.6748612
10010111011,0.7082639
10010111100,0.6759723
10010111101,0.70937496
10010111110,0.70381945
10010111111,0.7061111
10011000000,0.6279861
10011000001,0.6547223
10011000010,0.6725
10011000011,0.67590284
10011000100,0.6580556
10011000101,0.6747917
10011000110,0.678125
10011000111,0.6615278
10011001000,0.6613889
10011001001,0.688125
10011001010,0.66812503
10011001011,0.69708335
10011001100,0.6803472
10011001101,0.6859722
10011001110,0.7004167
10011001111,0.6982639
10011010000,0.6636111
10011010001,0.65590286
10011010010,0.67923605
10011010011,0.69930565
10011010100,0.6747917
10011010101,0.66263896
10011010110,0.6870833
10011010111,0.7171528
10011011000,0.67368054
10011011001,0.71708333
10011011010,0.69819444
10011011011,0.70604163
10011011100,0.67486113
10011011101,0.69159734
10011011110,0.70937496
10011011111,0.71500003
10011100000,0.63805556
10011100001,0.66812503
10011100010,0.68256944
10011100011,0.6926389
10011100100,0.64812505
10011100101,0.69597226
10011100110,0.69263893
10011100111,0.71270835
10011101000,0.6770139
10011101001,0.6904167
10011101010,0.67152786
10011101011,0.69493055
10011101100,0.7093056
10011101101,0.679375
10011101110,0.68715286
10011101111,0.6983334
10011110000,0.6592361
10011110001,0.66819453
10011110010,0.6804167
10011110011,0.7249306
10011110100,0.68819445
10011110101,0.6938194
10011110110,0.6938194
10011110111,0.71055555
10011111000,0.6904167
10011111001,0.69715285
10011111010,0.7238194
10011111011,0.73833334
10011111100,0.68937504
10011111101,0.71500003
10011111110,0.71944445
10011111111,0.7428472
10100000000,0.63458335
10100000001,0.63131946
10100000010,0.6213195
10100000011,0.6613889
10100000100,0.6435417
10100000101,0.6602777
10100000110,0.6691666
10100000111,0.6670139
10100001000,0.6513194
10100001001,0.6547222
10100001010,0.6458334
10100001011,0.6825695
10100001100,0.6458333
10100001101,0.6759028
10100001110,0.67812496
10100001111,0.6915278
10100010000,0.63131946
10100010001,0.6580555
10100010010,0.6380555
10100010011,0.68145835
10100010100,0.66805553
10100010101,0.6670139
10100010110,0.65590286
10100010111,0.6581944
10100011000,0.6636111
10100011001,0.6892361
10100011010,0.64812505
10100011011,0.6826389
10100011100,0.66368055
10100011101,0.6859723
10100011110,0.6837501
10100011111,0.72159725
10100100000,0.63465273
10100100001,0.6691667
10100100010,0.6747222
10100100011,0.6570139
10100100100,0.6436112
10100100101,0.678125
10100100110,0.66812503
10100100111,0.65597224
10100101000,0.6513889
10100101001,0.6514583
10100101010,0.65368056
10100101011,0.69041663
10100101100,0.6703473
10100101101,0.67930555
10100101110,0.7181945
10100101111,0.72715276
10100110000,0.66361105
10100110001,0.6736805
10100110010,0.69145834
10100110011,0.67152786
