features,loss
000110,0.41903775778731417
010110,0.4195506876352822
010010,0.41985457214574057
000010,0.42197177463610075
010111,0.42379039114351974
000111,0.4245026583325367
010011,0.4263410539233384
010100,0.4284996295348321
000011,0.43014440336792265
010101,0.43067254257000154
000100,0.4330715647419026
000101,0.4334854078928525
110111,0.43456016689248295
110110,0.4345795925463481
011111,0.43532389987724346
011110,0.43549168678414263
001111,0.4372110494690172
001110,0.4378408285152017
100111,0.4379687281661413
010001,0.43879098303561365
100110,0.4393415055830462
110011,0.4407990002212195
010000,0.4408869690211721
011011,0.44115936092649527
110010,0.44274185177831443
111111,0.44319651534367505
011010,0.44340204621199514
110101,0.443882440781183
111110,0.4454131892010918
011101,0.44593507683772937
001011,0.4460396006713428
101111,0.4468060446133155
110100,0.448304765801112
100011,0.44935114509944235
101110,0.45051345239801494
111011,0.45073267214913
001101,0.4512565209153291
100101,0.45149674494209224
001010,0.4516513526324706
011100,0.45166685944526064
111101,0.45430831025878043
111010,0.45591088239919986
000001,0.4568794182642942
100010,0.4576072912401157
110001,0.4580552344573585
101011,0.45825927484581996
011001,0.4600336294266488
111100,0.4615687956959211
101101,0.4618242742974583
001100,0.46297437525481316
100100,0.46347521904875477
101010,0.46853616661508524
111001,0.4697392659997757
101100,0.4750019918992357
110000,0.47510304516720875
001001,0.47819223357855467
011000,0.48080180007742085
100001,0.48659167375005075
111000,0.4892370322171848
101001,0.49082499193742396
101000,1.0652975852516913
001000,1.0875638186010124
100000,2.1808021413356875
